,name,cik,year,number,character_count,word_count,important_words,frequent_words
3370,0001047469-13-001516,1047469,13,1516,301393,45673,"['zone', 'demonstr', 'deductions', 'deem', 'default', 'defer', 'deferr', 'deficit', 'defin', 'defined', 'definit', 'del', 'deliv', 'deliveri', 'demand']","[('compani', 611), ('the', 582), ('amount', 326), ('valu', 305), ('cash', 255), ('interest', 252), ('share', 246), ('fair', 237), ('includ', 234), ('incom', 207), ('oper', 201), ('stock', 196), ('cost', 192), ('asset', 189), ('december31,', 187)]"
3371,0000950123-10-107816,950123,10,107816,0,0,0,0
3372,0000950123-11-017187,950123,11,17187,0,0,0,0
3373,0001193125-12-075534,1193125,12,75534,502457,77097,"['zero', 'direct', 'dilut', 'digit', 'difficult', 'difference', 'differ', 'devices', 'devic', 'deviat', 'development', 'develop', 'determined', 'determinable', 'determin']","[('the', 660), ('valu', 545), ('asset', 530), ('fair', 461), ('equiti', 396), ('tax', 392), ('includ', 380), ('net', 349), ('invest', 343), ('million', 341), ('amount', 339), ('We', 325), ('stock', 320), ('use', 305), ('incom', 302)]"
3374,0001193125-10-041685,1193125,10,41685,0,0,0,0
3375,0001335258-17-000031,1335258,17,31,256910,38991,"['zero', 'direct', 'domain', 'domest', 'domicile', 'doubt', 'down', 'due', 'dure', 'each', 'earli', 'earlier', 'earliest', 'earn', 'earned']","[('the', 432), ('amount', 399), ('compani', 305), ('valu', 258), ('includ', 237), ('tax', 231), ('asset', 228), ('period', 227), ('report', 200), ('cash', 188), ('use', 181), ('fair', 181), ('financi', 176), ('incom', 169), ('interest', 163)]"
3376,0001193125-14-073266,1193125,14,73266,411090,62128,"['yyyy', 'elig', 'effect', 'effective', 'effects', 'effici', 'effort', 'eight', 'either', 'elect', 'elected', 'election', 'electr', 'electrical', 'element']","[('amount', 545), ('the', 529), ('asset', 427), ('tax', 416), ('valu', 374), ('incom', 344), ('includ', 344), ('benefit', 317), ('billion', 302), ('use', 300), ('wireless', 291), ('interest', 273), ('verizon', 261), ('cost', 260), ('year', 258)]"
3377,0000726728-19-000038,726728,19,38,233206,35417,"['zero', 'differ', 'dilut', 'dimens', 'direct', 'directli', 'director', 'directors', 'disclos', 'disclosed', 'disclosur', 'disclosure', 'disclosures', 'discontinu', 'discount']","[('real', 561), ('invest', 479), ('amount', 355), ('estat', 353), ('entiti', 245), ('acquir', 231), ('the', 225), ('portion', 213), ('busi', 207), ('interest', 203), ('includ', 202), ('hold', 198), ('substanti', 194), ('exclud', 190), ('report', 183)]"
3378,0001065088-16-000265,1065088,16,265,251124,37614,"['yields', 'discloses', 'disclosure', 'disclosures', 'discontinu', 'discount', 'discounts', 'discoveri', 'discuss', 'dismiss', 'dismissed', 'dispers', 'display', 'dispos', 'disposit']","[('amount', 352), ('tax', 331), ('incom', 275), ('the', 265), ('includ', 229), ('asset', 215), ('oper', 200), ('report', 186), ('cash', 180), ('stock', 177), ('valu', 175), ('period', 175), ('share', 174), ('financi', 173), ('discontinu', 168)]"
3379,0001108524-16-000053,1108524,16,53,237090,35427,"['zone', 'disposit', 'distribut', 'distributions', 'distributors', 'divid', 'dividend', 'dividends', 'document', 'doe', 'dollar', 'domain', 'domest', 'domicil', 'domicile']","[('the', 415), ('tax', 348), ('amount', 330), ('compani', 246), ('includ', 234), ('asset', 223), ('share', 196), ('period', 181), ('valu', 170), ('incom', 156), ('use', 147), ('stock', 143), ('oper', 140), ('financi', 139), ('report', 139)]"
3380,0001047862-18-000037,1047862,18,37,462055,71232,"['zonal', 'deprecation', 'describ', 'derivatives', 'derivative', 'deriv', 'derecognit', 'depreciation', 'depreci', 'deprec', 'design', 'deposits', 'deposit', 'deplet', 'depict']","[('million', 795), ('–', 691), ('the', 628), ('amount', 612), ('asset', 558), ('tax', 445), ('cost', 440), ('rate', 435), ('regulatori', 355), ('net', 348), ('benefit', 346), ('includ', 345), ('compani', 321), ('period', 310), ('percent', 300)]"
3381,0000092122-12-000016,92122,12,16,1791692,270915,"['zero', 'columbia', 'commissions', 'commission', 'commiss', 'commingl', 'commerci', 'comment', 'commenc', 'comer', 'combust', 'combined', 'combinations', 'combin', 'cols']","[('the', 3221), ('compani', 2754), ('cost', 1973), ('asset', 1721), ('tax', 1588), ('valu', 1386), ('rate', 1301), ('december31,', 1240), ('includ', 1113), ('relat', 1095), ('amount', 1086), ('million', 1046), ('invest', 1030), ('plan', 1009), ('fair', 1008)]"
3382,0000008670-17-000010,8670,17,10,242821,36385,"['yields', 'describ', 'discount', 'discounts', 'discretionari', 'discuss', 'display', 'dispos', 'disposal', 'disposit', 'distinct', 'distribut', 'distribution', 'district', 'diversif']","[('the', 332), ('tax', 318), ('amount', 304), ('incom', 251), ('includ', 227), ('oper', 222), ('compani', 214), ('asset', 214), ('valu', 200), ('benefit', 200), ('period', 187), ('cash', 184), ('net', 176), ('stock', 173), ('million', 159)]"
3383,0001193125-12-084851,1193125,12,84851,347651,53422,"['yyyy', 'dollar', 'decrease', 'decreas', 'declared', 'declar', 'decis', 'decim', 'decid', 'december31', 'decemb', 'debt', 'debit', 'debentures', 'debentur']","[('the', 608), ('tax', 512), ('amount', 364), ('benefit', 319), ('valu', 310), ('asset', 297), ('incom', 292), ('plan', 286), ('million', 282), ('net', 267), ('includ', 258), ('cost', 249), ('compani', 226), ('balanc', 222), ('period', 222)]"
3384,0000063754-19-000017,63754,19,17,240264,36511,"['zero', 'each', 'dispos', 'dissolut', 'distinct', 'distress', 'distribut', 'distributions', 'distributor', 'divers', 'divestitur', 'dividend', 'dividends', 'divis', 'division']","[('million', 342), ('amount', 330), ('incom', 304), ('tax', 301), ('asset', 278), ('benefit', 273), ('the', 272), ('includ', 271), ('valu', 195), ('cost', 194), ('plan', 186), ('use', 176), ('expens', 173), ('share', 163), ('year', 155)]"
3385,0001193125-11-321340,1193125,11,321340,533797,80962,"['zone', 'consent', 'consolidated', 'consolid', 'console', 'consist', 'consign', 'consider', 'consid', 'consequ', 'connect', 'constitut', 'conform', 'confirmation', 'confirm']","[('the', 1054), ('valu', 572), ('asset', 570), ('compani', 547), ('includ', 504), ('amount', 483), ('$', 453), ('tax', 450), ('interest', 439), ('cost', 387), ('rate', 380), ('net', 377), ('year', 372), ('cash', 364), ('incom', 361)]"
3386,0001193125-12-066932,1193125,12,66932,136950,20657,"['zero', 'doctors', 'doe', 'dollar', 'domain', 'doubt', 'down', 'due', 'durat', 'dure', 'each', 'earli', 'earn', 'earned', 'earnings']","[('the', 274), ('stock', 168), ('compani', 165), ('share', 163), ('tax', 129), ('includ', 109), ('common', 107), ('amount', 99), ('secur', 98), ('asset', 97), ('net', 91), ('cash', 91), ('valu', 91), ('loss', 86), ('december31,', 83)]"
3387,0001558370-19-000607,1558370,19,607,803802,120040,"['zero', 'comcast', 'combination', 'combin', 'com', 'columbia', 'colorado', 'colloc', 'collectively', 'collections', 'collection', 'collect', 'collater', 'codifi', 'codif']","[('$', 856), ('amount', 650), ('tax', 605), ('incom', 552), ('certain', 475), ('valu', 450), ('snr', 449), ('northstar', 444), ('licens', 433), ('relat', 419), ('includ', 410), ('—', 408), ('wireless', 406), ('echostar', 398), ('servic', 393)]"
3388,0001000228-18-000012,1000228,18,12,356091,53871,"['zero', 'equip', 'enhanc', 'engag', 'endedjun', 'end', 'encompass', 'encapsul', 'enactm', 'enact', 'enabl', 'employment', 'employer', 'employees', 'employee']","[('tax', 547), ('amount', 414), ('decemb', 318), ('the', 293), ('includ', 286), ('incom', 278), ('valu', 271), ('asset', 256), ('report', 249), ('period', 235), ('financi', 231), ('cash', 216), ('year', 215), ('account', 209), ('cost', 199)]"
3389,0000950123-11-065246,950123,11,65246,348034,53315,"['york', 'dup_1_th', 'each', 'duties', 'duti', 'dure', 'duration', 'durat', 'duli', 'earli', 'due', 'drug', 'drove', 'driver', 'driven']","[('the', 525), ('tax', 387), ('asset', 382), ('amount', 352), ('includ', 324), ('benefit', 293), ('fedex', 291), ('oper', 271), ('valu', 269), ('incom', 242), ('may', 240), ('plan', 237), ('use', 235), ('net', 234), ('servic', 217)]"
3390,0001047469-10-000948,1047469,10,948,0,0,0,0
3391,0000037785-13-000008,37785,13,8,321398,48554,"['zero', 'enter', 'enough', 'enhanc', 'engin', 'engag', 'enforc', 'energi', 'end', 'encompass', 'encapsul', 'enact', 'employment', 'employer', 'employees']","[('amount', 464), ('the', 406), ('asset', 389), ('tax', 327), ('incom', 302), ('valu', 289), ('includ', 267), ('net', 265), ('oper', 244), ('cost', 232), ('benefit', 219), ('period', 212), ('share', 203), ('fair', 193), ('liabil', 188)]"
3392,0000899051-18-000007,899051,18,7,594183,89597,"['zero', 'deliveri', 'delays', 'delay', 'delaware', 'delawar', 'degre', 'definit', 'defined', 'defin', 'deficits', 'deficit', 'deficiency', 'defici', 'deferr']","[('the', 922), ('amount', 698), ('valu', 590), ('includ', 502), ('loss', 498), ('contract', 471), ('net', 460), ('incom', 437), ('fair', 434), ('benefit', 432), ('asset', 431), ('insur', 404), ('compani', 400), ('period', 394), ('report', 384)]"
